Device Time, G(x),GPS Latitude(°),GPS Longitude(°)
6/4/2018 6:38 AM,-1.45,,
6/4/2018 6:38 AM,-1.34,,
6/4/2018 6:38 AM,0.67,,
6/4/2018 6:38 AM,-4.15,,
6/4/2018 6:38 AM,-0.89,,
6/4/2018 6:38 AM,-0.49,,
6/4/2018 6:38 AM,-0.45,,
6/4/2018 6:38 AM,-0.25,,
6/4/2018 6:38 AM,-0.41,,
6/4/2018 6:38 AM,-0.16,,
6/4/2018 6:38 AM,-0.69,,
6/4/2018 6:38 AM,-0.15,,
6/4/2018 6:38 AM,-0.71,,
6/4/2018 6:38 AM,-0.55,,
6/4/2018 6:38 AM,-0.64,,
6/4/2018 6:38 AM,-0.23,,
6/4/2018 6:38 AM,-0.52,,
6/4/2018 6:38 AM,-0.49,,
6/4/2018 6:38 AM,-0.48,,
6/4/2018 6:38 AM,-0.59,,
6/4/2018 6:38 AM,-0.58,,
6/4/2018 6:38 AM,-0.3,,
6/4/2018 6:38 AM,-0.57,,
6/4/2018 6:38 AM,-0.41,,
6/4/2018 6:38 AM,-0.48,,
6/4/2018 6:38 AM,-0.32,,
6/4/2018 6:38 AM,-0.59,,
6/4/2018 6:38 AM,-0.4,,
6/4/2018 6:38 AM,-0.61,,
6/4/2018 6:38 AM,-0.11,,
6/4/2018 6:38 AM,-0.19,,
6/4/2018 6:38 AM,-0.63,,
6/4/2018 6:38 AM,-0.55,,
6/4/2018 6:38 AM,-0.19,,
6/4/2018 6:38 AM,-0.67,,
6/4/2018 6:38 AM,-0.3,,
6/4/2018 6:38 AM,-0.69,,
6/4/2018 6:38 AM,-0.61,,
6/4/2018 6:38 AM,-0.52,,
6/4/2018 6:38 AM,-0.37,,
6/4/2018 6:38 AM,-0.33,,
6/4/2018 6:38 AM,-0.34,,
6/4/2018 6:38 AM,-0.23,,
6/4/2018 6:38 AM,-0.48,,
6/4/2018 6:38 AM,-0.2,,
6/4/2018 6:39 AM,-0.39,,
6/4/2018 6:39 AM,-0.65,,
6/4/2018 6:39 AM,-0.51,,
6/4/2018 6:39 AM,-0.21,,
6/4/2018 6:39 AM,-0.68,,
6/4/2018 6:39 AM,-0.64,,
6/4/2018 6:39 AM,-0.29,,
6/4/2018 6:39 AM,-0.27,,
6/4/2018 6:39 AM,-0.17,,
6/4/2018 6:39 AM,-0.61,,
6/4/2018 6:39 AM,-0.64,,
6/4/2018 6:39 AM,-0.6,,
6/4/2018 6:39 AM,-0.2,,
6/4/2018 6:39 AM,-0.49,,
6/4/2018 6:39 AM,-0.2,,
6/4/2018 6:39 AM,-0.34,,
6/4/2018 6:39 AM,-0.55,,
6/4/2018 6:39 AM,-0.21,,
6/4/2018 6:39 AM,-0.03,,
6/4/2018 6:39 AM,-0.25,,
6/4/2018 6:39 AM,-0.57,,
6/4/2018 6:39 AM,-0.53,,
6/4/2018 6:39 AM,-0.5,,
6/4/2018 6:39 AM,-0.57,,
6/4/2018 6:39 AM,-0.25,,
6/4/2018 6:39 AM,-0.32,,
6/4/2018 6:39 AM,-0.43,,
6/4/2018 6:39 AM,-0.26,,
6/4/2018 6:39 AM,-0.25,,
6/4/2018 6:39 AM,-0.38,,
6/4/2018 6:39 AM,-0.57,,
6/4/2018 6:39 AM,-0.26,,
6/4/2018 6:39 AM,-0.58,,
6/4/2018 6:39 AM,-0.52,,
6/4/2018 6:39 AM,-0.33,,
6/4/2018 6:39 AM,-0.55,,
6/4/2018 6:39 AM,-0.3,,
6/4/2018 6:39 AM,-0.53,,
6/4/2018 6:39 AM,-0.41,,
6/4/2018 6:39 AM,-0.55,,
6/4/2018 6:39 AM,-0.3,,
6/4/2018 6:39 AM,-0.29,,
6/4/2018 6:39 AM,-0.5,,
6/4/2018 6:39 AM,-0.7,,
6/4/2018 6:39 AM,-0.36,,
6/4/2018 6:39 AM,-0.34,,
6/4/2018 6:39 AM,-0.52,,
6/4/2018 6:39 AM,-0.28,,
6/4/2018 6:39 AM,-0.21,,
6/4/2018 6:39 AM,-0.35,,
6/4/2018 6:39 AM,-0.32,,
6/4/2018 6:39 AM,-0.61,,
6/4/2018 6:39 AM,-0.29,,
6/4/2018 6:39 AM,-0.66,,
6/4/2018 6:39 AM,-0.53,,
6/4/2018 6:39 AM,-0.65,,
6/4/2018 6:39 AM,-0.44,,
6/4/2018 6:39 AM,-0.65,,
6/4/2018 6:39 AM,-0.21,,
6/4/2018 6:39 AM,-0.61,,
6/4/2018 6:40 AM,-0.32,,
6/4/2018 6:40 AM,-0.35,,
6/4/2018 6:40 AM,-0.35,,
6/4/2018 6:40 AM,-0.47,,
6/4/2018 6:40 AM,-0.64,,
6/4/2018 6:40 AM,-0.34,,
6/4/2018 6:40 AM,-0.4,,
6/4/2018 6:40 AM,-0.51,,
6/4/2018 6:40 AM,-0.68,,
6/4/2018 6:40 AM,-0.39,,
6/4/2018 6:40 AM,-0.33,,
6/4/2018 6:40 AM,-0.35,,
6/4/2018 6:40 AM,-0.42,,
6/4/2018 6:40 AM,-0.31,,
6/4/2018 6:40 AM,-0.37,,
6/4/2018 6:40 AM,-0.35,,
6/4/2018 6:40 AM,-0.48,,
6/4/2018 6:40 AM,-0.42,,
6/4/2018 6:40 AM,-0.45,,
6/4/2018 6:40 AM,-0.55,,
6/4/2018 6:40 AM,-0.6,,
6/4/2018 6:40 AM,-0.23,,
6/4/2018 6:40 AM,-0.44,,
6/4/2018 6:40 AM,-0.48,,
6/4/2018 6:40 AM,-0.63,,
6/4/2018 6:40 AM,-0.75,,
6/4/2018 6:40 AM,-0.64,,
6/4/2018 6:40 AM,-0.46,,
6/4/2018 6:40 AM,-0.51,,
6/4/2018 6:40 AM,-0.33,,
6/4/2018 6:40 AM,-0.58,,
6/4/2018 6:40 AM,-0.33,,
6/4/2018 6:40 AM,-0.6,,
6/4/2018 6:40 AM,-0.41,,
6/4/2018 6:40 AM,-0.42,,
6/4/2018 6:40 AM,-0.49,,
6/4/2018 6:40 AM,-0.3,,
6/4/2018 6:40 AM,-0.35,,
6/4/2018 6:40 AM,-0.29,,
6/4/2018 6:40 AM,-0.57,,
6/4/2018 6:40 AM,-0.35,,
6/4/2018 6:40 AM,-0.48,,
6/4/2018 6:40 AM,-0.39,,
6/4/2018 6:40 AM,-0.43,,
6/4/2018 6:40 AM,-0.3,,
6/4/2018 6:40 AM,-0.35,,
6/4/2018 6:40 AM,-0.65,,
6/4/2018 6:40 AM,-0.43,,
6/4/2018 6:40 AM,-0.47,,
6/4/2018 6:40 AM,-0.4,,
6/4/2018 6:40 AM,-0.64,,
6/4/2018 6:40 AM,-0.58,,
6/4/2018 6:40 AM,-0.4,,
6/4/2018 6:40 AM,-0.23,,
6/4/2018 6:40 AM,-0.51,,
6/4/2018 6:40 AM,-0.41,,
6/4/2018 6:40 AM,-0.45,,
6/4/2018 6:40 AM,-0.28,,
6/4/2018 6:40 AM,-0.57,,
6/4/2018 6:40 AM,-0.46,,
6/4/2018 6:41 AM,-0.57,,
6/4/2018 6:41 AM,-0.48,,
6/4/2018 6:41 AM,-0.35,,
6/4/2018 6:41 AM,-0.39,,
6/4/2018 6:41 AM,-0.45,,
6/4/2018 6:41 AM,-0.55,,
6/4/2018 6:41 AM,-0.56,,
6/4/2018 6:41 AM,-0.57,,
6/4/2018 6:41 AM,-0.33,,
6/4/2018 6:41 AM,-0.49,,
6/4/2018 6:41 AM,-0.35,,
6/4/2018 6:41 AM,-0.3,,
6/4/2018 6:41 AM,-0.27,,
6/4/2018 6:41 AM,-0.49,,
6/4/2018 6:41 AM,-0.55,,
6/4/2018 6:41 AM,-0.58,,
6/4/2018 6:41 AM,-0.27,,
6/4/2018 6:41 AM,-0.34,,
6/4/2018 6:41 AM,-0.62,,
6/4/2018 6:41 AM,-0.29,,
6/4/2018 6:41 AM,-0.58,,
6/4/2018 6:41 AM,-0.32,,
6/4/2018 6:41 AM,-0.59,,
6/4/2018 6:41 AM,-0.51,,
6/4/2018 6:41 AM,-0.59,,
6/4/2018 6:41 AM,-0.39,,
6/4/2018 6:41 AM,-0.58,,
6/4/2018 6:41 AM,-0.55,,
6/4/2018 6:41 AM,-0.56,,
6/4/2018 6:41 AM,-0.24,,
6/4/2018 6:41 AM,-0.48,,
6/4/2018 6:41 AM,-0.58,,
6/4/2018 6:41 AM,-0.53,,
6/4/2018 6:41 AM,-0.6,,
6/4/2018 6:41 AM,-0.34,,
6/4/2018 6:41 AM,-0.57,,
6/4/2018 6:41 AM,-0.51,,
6/4/2018 6:41 AM,-0.54,,
6/4/2018 6:41 AM,-0.41,,
6/4/2018 6:41 AM,-0.34,,
6/4/2018 6:41 AM,-0.54,,
6/4/2018 6:41 AM,-0.55,,
6/4/2018 6:41 AM,-0.39,,
6/4/2018 6:41 AM,-0.64,,
6/4/2018 6:41 AM,-0.49,,
6/4/2018 6:41 AM,-0.63,,
6/4/2018 6:41 AM,-0.46,,
6/4/2018 6:41 AM,-0.73,,
6/4/2018 6:41 AM,-0.51,,
6/4/2018 6:41 AM,-0.57,,
6/4/2018 6:41 AM,-0.52,,
6/4/2018 6:41 AM,-0.46,,
6/4/2018 6:41 AM,-0.38,,
6/4/2018 6:41 AM,-0.57,,
6/4/2018 6:41 AM,-0.35,,
6/4/2018 6:41 AM,-0.34,,
6/4/2018 6:41 AM,-0.45,,
6/4/2018 6:41 AM,-0.34,,
6/4/2018 6:41 AM,-0.38,,
6/4/2018 6:41 AM,-0.32,,
6/4/2018 6:42 AM,-0.37,,
6/4/2018 6:42 AM,-0.55,,
6/4/2018 6:42 AM,-0.35,,
6/4/2018 6:42 AM,-0.42,,
6/4/2018 6:42 AM,-0.4,,
6/4/2018 6:42 AM,-0.51,,
6/4/2018 6:42 AM,-0.32,,
6/4/2018 6:42 AM,-0.35,,
6/4/2018 6:42 AM,-0.5,,
6/4/2018 6:42 AM,-0.44,,
6/4/2018 6:42 AM,-0.4,,
6/4/2018 6:42 AM,-0.29,,
6/4/2018 6:42 AM,-0.38,,
6/4/2018 6:42 AM,-0.33,,
6/4/2018 6:42 AM,-0.44,,
6/4/2018 6:42 AM,-0.58,,
6/4/2018 6:42 AM,-0.47,,
6/4/2018 6:42 AM,-0.4,,
6/4/2018 6:42 AM,-0.52,,
6/4/2018 6:42 AM,-0.27,,
6/4/2018 6:42 AM,-0.45,,
6/4/2018 6:42 AM,-0.49,,
6/4/2018 6:42 AM,-0.49,,
6/4/2018 6:42 AM,-0.39,,
6/4/2018 6:42 AM,-0.33,,
6/4/2018 6:42 AM,-0.51,,
6/4/2018 6:42 AM,-0.48,,
6/4/2018 6:42 AM,-0.58,,
6/4/2018 6:42 AM,-0.37,,
6/4/2018 6:42 AM,-0.53,,
6/4/2018 6:42 AM,-0.39,,
6/4/2018 6:42 AM,-0.53,,
6/4/2018 6:42 AM,-0.37,,
6/4/2018 6:42 AM,-0.42,,
6/4/2018 6:42 AM,-0.42,,
6/4/2018 6:42 AM,-0.43,,
6/4/2018 6:42 AM,-0.45,,
6/4/2018 6:42 AM,-0.39,,
6/4/2018 6:42 AM,-0.43,,
6/4/2018 6:42 AM,-0.57,,
6/4/2018 6:42 AM,-0.62,,
6/4/2018 6:42 AM,-0.44,,
6/4/2018 6:42 AM,-0.51,,
6/4/2018 6:42 AM,-0.54,,
6/4/2018 6:42 AM,-0.25,,
6/4/2018 6:42 AM,-0.47,,
6/4/2018 6:42 AM,-0.57,,
6/4/2018 6:42 AM,-0.62,,
6/4/2018 6:42 AM,-0.53,,
6/4/2018 6:42 AM,-0.56,,
6/4/2018 6:42 AM,-0.38,,
6/4/2018 6:42 AM,-0.54,,
6/4/2018 6:42 AM,-0.48,,
6/4/2018 6:42 AM,-0.46,,
6/4/2018 6:42 AM,-0.48,,
6/4/2018 6:42 AM,-0.52,,
6/4/2018 6:42 AM,-0.52,,
6/4/2018 6:42 AM,-0.27,,
6/4/2018 6:42 AM,-0.39,,
6/4/2018 6:42 AM,-0.49,,
6/4/2018 6:43 AM,-0.5,,
6/4/2018 6:43 AM,-0.41,,
6/4/2018 6:43 AM,-0.59,,
6/4/2018 6:43 AM,-0.35,,
6/4/2018 6:43 AM,-0.39,,
6/4/2018 6:43 AM,-0.54,,
6/4/2018 6:43 AM,-0.26,,
6/4/2018 6:43 AM,-0.46,,
6/4/2018 6:43 AM,-0.28,,
6/4/2018 6:43 AM,-0.41,,
6/4/2018 6:43 AM,-0.42,,
6/4/2018 6:43 AM,-0.5,,
6/4/2018 6:43 AM,-0.51,,
6/4/2018 6:43 AM,-0.47,,
6/4/2018 6:43 AM,-0.44,,
6/4/2018 6:43 AM,-0.39,,
6/4/2018 6:43 AM,-0.38,,
6/4/2018 6:43 AM,-0.61,,
6/4/2018 6:43 AM,-0.52,,
6/4/2018 6:43 AM,-0.41,,
6/4/2018 6:43 AM,-0.43,,
6/4/2018 6:43 AM,-0.55,,
6/4/2018 6:43 AM,-0.53,,
6/4/2018 6:43 AM,-0.35,,
6/4/2018 6:43 AM,-0.47,,
6/4/2018 6:43 AM,-0.46,,
6/4/2018 6:43 AM,-0.38,,
6/4/2018 6:43 AM,-0.42,,
6/4/2018 6:43 AM,-0.57,,
6/4/2018 6:43 AM,-0.3,,
6/4/2018 6:43 AM,-0.38,,
6/4/2018 6:43 AM,-0.39,,
6/4/2018 6:43 AM,-0.41,,
6/4/2018 6:43 AM,-0.26,,
6/4/2018 6:43 AM,-0.43,,
6/4/2018 6:43 AM,-0.25,,
6/4/2018 6:43 AM,-0.44,,
6/4/2018 6:43 AM,-0.37,,
6/4/2018 6:43 AM,-0.54,,
6/4/2018 6:43 AM,-0.4,,
6/4/2018 6:43 AM,-0.48,,
6/4/2018 6:43 AM,-0.52,,
6/4/2018 6:43 AM,-0.42,,
6/4/2018 6:43 AM,-0.54,,
6/4/2018 6:43 AM,-0.43,,
6/4/2018 6:43 AM,-0.5,,
6/4/2018 6:43 AM,-0.49,,
6/4/2018 6:43 AM,-0.35,,
6/4/2018 6:43 AM,-0.55,,
6/4/2018 6:43 AM,-0.44,,
6/4/2018 6:43 AM,-0.5,,
6/4/2018 6:43 AM,-0.4,,
6/4/2018 6:43 AM,-0.34,,
6/4/2018 6:43 AM,-0.43,,
6/4/2018 6:43 AM,-0.49,,
6/4/2018 6:43 AM,-0.37,,
6/4/2018 6:43 AM,-0.46,,
6/4/2018 6:43 AM,-0.43,,
6/4/2018 6:43 AM,-0.34,,
6/4/2018 6:43 AM,-0.56,,
6/4/2018 6:44 AM,-0.52,,
6/4/2018 6:44 AM,-0.35,,
6/4/2018 6:44 AM,-0.4,,
6/4/2018 6:44 AM,-0.58,,
6/4/2018 6:44 AM,-0.54,,
6/4/2018 6:44 AM,-0.38,,
6/4/2018 6:44 AM,-0.63,,
6/4/2018 6:44 AM,-0.52,,
6/4/2018 6:44 AM,-0.5,,
6/4/2018 6:44 AM,-0.32,,
6/4/2018 6:44 AM,-0.47,,
6/4/2018 6:44 AM,-0.39,,
6/4/2018 6:44 AM,-0.39,,
6/4/2018 6:44 AM,-0.49,,
6/4/2018 6:44 AM,-0.52,,
6/4/2018 6:44 AM,-0.54,,
6/4/2018 6:44 AM,-0.51,,
6/4/2018 6:44 AM,-0.45,,
6/4/2018 6:44 AM,-0.49,,
6/4/2018 6:44 AM,-0.44,,
6/4/2018 6:44 AM,-0.51,,
6/4/2018 6:44 AM,-0.39,,
6/4/2018 6:44 AM,-0.48,,
6/4/2018 6:44 AM,-0.46,,
6/4/2018 6:44 AM,-0.35,,
6/4/2018 6:44 AM,-0.48,,
6/4/2018 6:44 AM,-0.46,,
6/4/2018 6:44 AM,-0.47,,
6/4/2018 6:44 AM,-0.39,,
6/4/2018 6:44 AM,-0.41,,
6/4/2018 6:44 AM,-0.45,,
6/4/2018 6:44 AM,-0.4,,
6/4/2018 6:44 AM,-0.41,,
6/4/2018 6:44 AM,-0.38,,
6/4/2018 6:44 AM,-0.47,,
6/4/2018 6:44 AM,-0.43,,
6/4/2018 6:44 AM,-0.42,,
6/4/2018 6:44 AM,-0.5,,
6/4/2018 6:44 AM,-0.51,,
6/4/2018 6:44 AM,-0.44,,
6/4/2018 6:44 AM,-0.41,,
6/4/2018 6:44 AM,-0.45,,
6/4/2018 6:44 AM,-0.44,,
6/4/2018 6:44 AM,-0.45,,
6/4/2018 6:44 AM,-0.43,,
6/4/2018 6:44 AM,-0.43,,
6/4/2018 6:44 AM,-0.46,,
6/4/2018 6:44 AM,-0.44,,
6/4/2018 6:44 AM,-0.55,,
6/4/2018 6:44 AM,-0.5,,
6/4/2018 6:44 AM,-0.45,,
6/4/2018 6:44 AM,-0.45,,
6/4/2018 6:44 AM,-0.46,,
6/4/2018 6:44 AM,-0.44,,
6/4/2018 6:44 AM,-0.48,,
6/4/2018 6:44 AM,-0.45,,
6/4/2018 6:44 AM,-0.47,,
6/4/2018 6:44 AM,-0.47,,
6/4/2018 6:44 AM,-0.45,,
6/4/2018 6:44 AM,-0.45,,
6/4/2018 6:45 AM,-0.46,,
6/4/2018 6:45 AM,-0.46,,
6/4/2018 6:45 AM,-0.47,,
6/4/2018 6:45 AM,-0.45,,
6/4/2018 6:45 AM,-0.43,,
6/4/2018 7:04 AM,-0.01,,
6/4/2018 7:04 AM,-0.26,,
6/4/2018 7:04 AM,-0.17,,
6/4/2018 7:04 AM,0.01,,
6/4/2018 7:04 AM,1.36,,
6/4/2018 7:04 AM,-0.06,,
6/4/2018 7:04 AM,-0.24,,
6/4/2018 7:05 AM,-0.47,,
6/4/2018 7:05 AM,0.14,,
6/4/2018 7:05 AM,-0.19,,
6/4/2018 7:05 AM,-0.23,,
6/4/2018 7:05 AM,-0.16,,
6/4/2018 7:05 AM,-0.09,,
6/4/2018 7:05 AM,-0.25,,
6/4/2018 7:05 AM,0.32,,
6/4/2018 7:05 AM,0.76,,
6/4/2018 7:05 AM,0.12,,
6/4/2018 7:05 AM,0.19,,
6/4/2018 7:05 AM,-0.16,,
6/4/2018 7:05 AM,0.09,,
6/4/2018 7:05 AM,-0.41,,
6/4/2018 7:05 AM,-0.48,,
6/4/2018 7:05 AM,-0.13,,
6/4/2018 7:05 AM,-0.46,,
6/4/2018 7:05 AM,-0.36,,
6/4/2018 7:05 AM,0.54,,
6/4/2018 7:05 AM,-0.34,,
6/4/2018 7:05 AM,-0.16,,
6/4/2018 7:05 AM,-0.14,,
6/4/2018 7:05 AM,0.1,,
6/4/2018 7:05 AM,-0.38,,
6/4/2018 7:05 AM,-0.21,,
6/4/2018 7:05 AM,-0.02,,
6/4/2018 7:05 AM,0.11,,
6/4/2018 7:05 AM,0.15,,
6/4/2018 7:05 AM,0.27,,
6/4/2018 7:05 AM,0.08,,
6/4/2018 7:05 AM,0.17,,
6/4/2018 7:05 AM,0.07,,
6/4/2018 7:05 AM,0.11,,
6/4/2018 7:05 AM,0.11,,
6/4/2018 7:05 AM,0.12,,
6/4/2018 7:05 AM,0.22,,
6/4/2018 7:05 AM,0.2,,
6/4/2018 7:05 AM,0.03,,
6/4/2018 7:05 AM,0.3,,
6/4/2018 7:05 AM,-0.1,,
6/4/2018 7:05 AM,-0.03,,
6/4/2018 7:05 AM,0.12,,
6/4/2018 7:05 AM,0.16,,
6/4/2018 7:05 AM,-0.01,,
6/4/2018 7:05 AM,-0.04,,
6/4/2018 7:05 AM,0.13,,
6/4/2018 7:05 AM,0.11,,
6/4/2018 7:05 AM,0.08,,
6/4/2018 7:05 AM,-0.03,,
6/4/2018 7:05 AM,-0.24,,
6/4/2018 7:05 AM,0.4,,
6/4/2018 7:05 AM,-0.08,,
6/4/2018 7:05 AM,-0.84,,
6/4/2018 7:05 AM,-0.33,,
6/4/2018 7:05 AM,-1.83,,
6/4/2018 7:05 AM,-1.43,,
6/4/2018 7:05 AM,0.59,,
6/4/2018 7:05 AM,-0.13,,
6/4/2018 7:05 AM,-0.52,,
6/4/2018 7:05 AM,-0.29,,
6/4/2018 7:06 AM,-0.53,,
6/4/2018 7:06 AM,-0.37,,
6/4/2018 7:06 AM,0.11,,
6/4/2018 7:06 AM,-0.37,,
6/4/2018 7:06 AM,-0.27,,
6/4/2018 7:06 AM,-0.71,,
6/4/2018 7:06 AM,-0.65,,
6/4/2018 7:06 AM,-0.59,,
6/4/2018 7:06 AM,-0.65,,
6/4/2018 7:06 AM,-0.67,,
6/4/2018 7:06 AM,-0.69,,
6/4/2018 7:06 AM,-0.83,,
6/4/2018 7:06 AM,-0.63,,
6/4/2018 7:06 AM,-0.76,,
6/4/2018 7:06 AM,-0.65,,
6/4/2018 7:06 AM,-0.67,,
6/4/2018 7:06 AM,-0.76,,
6/4/2018 7:06 AM,-0.72,,
6/4/2018 7:06 AM,-0.79,,
6/4/2018 7:06 AM,-0.77,,
6/4/2018 7:06 AM,-0.74,,
6/4/2018 7:06 AM,-0.66,,
6/4/2018 7:06 AM,-0.61,,
6/4/2018 7:06 AM,-0.63,,
6/4/2018 7:06 AM,-0.67,,
6/4/2018 7:06 AM,-0.7,,
6/4/2018 7:06 AM,-0.66,,
6/4/2018 7:06 AM,-0.63,,
6/4/2018 7:06 AM,-0.67,,
6/4/2018 7:06 AM,-0.92,,
6/4/2018 7:06 AM,-0.72,,
6/4/2018 7:06 AM,-0.64,,
6/4/2018 7:06 AM,-1.03,,
6/4/2018 7:06 AM,-0.89,,
6/4/2018 7:06 AM,-0.85,,
6/4/2018 7:06 AM,-0.76,,
6/4/2018 7:06 AM,-0.77,,
6/4/2018 7:06 AM,-0.78,,
6/4/2018 7:06 AM,-0.7,,
6/4/2018 7:06 AM,-0.58,,
6/4/2018 7:06 AM,-0.75,,
6/4/2018 7:06 AM,-0.61,,
6/4/2018 7:06 AM,-0.79,,
6/4/2018 7:06 AM,-0.83,,
6/4/2018 7:06 AM,-0.95,,
6/4/2018 7:06 AM,-0.58,,
6/4/2018 7:06 AM,-0.92,,
6/4/2018 7:06 AM,-1.2,,
6/4/2018 7:06 AM,-0.69,,
6/4/2018 7:06 AM,-0.79,,
6/4/2018 7:06 AM,-0.82,,
6/4/2018 7:06 AM,-0.95,,
6/4/2018 7:06 AM,-0.96,,
6/4/2018 7:06 AM,-0.71,,
6/4/2018 7:06 AM,-1.14,,
6/4/2018 7:06 AM,-1.43,,
6/4/2018 7:06 AM,-1.05,,
6/4/2018 7:06 AM,-1.14,,
6/4/2018 7:06 AM,-1.66,,
6/4/2018 7:06 AM,-1.71,,
6/4/2018 7:07 AM,-1.29,,
6/4/2018 7:07 AM,-1.32,,
6/4/2018 7:07 AM,-1.19,,
6/4/2018 7:07 AM,-1.45,,
6/4/2018 7:07 AM,-1.24,,
6/4/2018 7:07 AM,-1.27,,
6/4/2018 7:07 AM,-1.37,,
6/4/2018 7:07 AM,-1.39,,
6/4/2018 7:07 AM,-1.24,,
6/4/2018 7:07 AM,-1.2,,
6/4/2018 7:07 AM,-1.28,,
6/4/2018 7:07 AM,-1.23,,
6/4/2018 7:07 AM,-1.16,,
6/4/2018 7:07 AM,-1,,
6/4/2018 7:07 AM,-1.47,,
6/4/2018 7:07 AM,-1.51,,
6/4/2018 7:07 AM,-0.78,,
6/4/2018 7:07 AM,-0.75,,
6/4/2018 7:07 AM,-1.51,,
6/4/2018 7:07 AM,-1.38,,
6/4/2018 7:07 AM,-1.38,,
6/4/2018 7:07 AM,-1.39,,
6/4/2018 7:07 AM,-1.46,,
6/4/2018 7:07 AM,-1.49,,
6/4/2018 7:07 AM,-1.6,,
6/4/2018 7:07 AM,-1.48,,
6/4/2018 7:07 AM,-1.52,,
6/4/2018 7:07 AM,-1.55,,
6/4/2018 7:07 AM,-1.52,,
6/4/2018 7:07 AM,-1.47,,
6/4/2018 7:07 AM,-1.41,,
6/4/2018 7:07 AM,-1.49,,
6/4/2018 7:07 AM,-1.46,,
6/4/2018 7:07 AM,-1.37,,
6/4/2018 7:07 AM,-1.38,,
6/4/2018 7:07 AM,-1.5,,
6/4/2018 7:07 AM,-1.27,,
6/4/2018 7:07 AM,-1.3,,
6/4/2018 7:07 AM,-1.67,,
6/4/2018 7:07 AM,-1.61,,
6/4/2018 7:07 AM,-1.82,,
6/4/2018 7:07 AM,-1.56,,
6/4/2018 7:07 AM,-0.75,,
6/4/2018 7:07 AM,-1.58,,
6/4/2018 7:07 AM,-1.8,,
6/4/2018 7:07 AM,-1.82,,
6/4/2018 7:07 AM,-1.72,,
6/4/2018 7:07 AM,-1.48,,
6/4/2018 7:07 AM,-1.47,,
6/4/2018 7:07 AM,-1.56,,
6/4/2018 7:07 AM,-1.57,,
6/4/2018 7:07 AM,-1.48,,
6/4/2018 7:07 AM,-1.55,,
6/4/2018 7:07 AM,-1.6,,
6/4/2018 7:07 AM,-1.56,,
6/4/2018 7:07 AM,-1.54,,
6/4/2018 7:07 AM,-1.48,,
6/4/2018 7:07 AM,-1.93,,
6/4/2018 7:07 AM,-1.58,,
6/4/2018 7:07 AM,-1.7,,
6/4/2018 7:08 AM,-1.19,,
6/4/2018 7:08 AM,-1.45,,
6/4/2018 7:08 AM,-1.81,,
6/4/2018 7:08 AM,-1.92,,
6/4/2018 7:08 AM,-1.51,,
6/4/2018 7:08 AM,-1.85,,
6/4/2018 7:08 AM,-1.53,,
6/4/2018 7:08 AM,-1.66,,
6/4/2018 7:08 AM,-1.36,,
6/4/2018 7:08 AM,-1.41,,
6/4/2018 7:08 AM,-1.5,,
6/4/2018 7:08 AM,-1.83,,
6/4/2018 7:08 AM,-1.6,,
6/4/2018 7:08 AM,-1.58,,
6/4/2018 7:08 AM,-1.49,,
6/4/2018 7:08 AM,-1.56,,
6/4/2018 7:08 AM,-1.47,,
6/4/2018 7:08 AM,-1.17,,
6/4/2018 7:08 AM,-1.59,,
6/4/2018 7:08 AM,-1.36,,
6/4/2018 7:08 AM,-1.72,,
6/4/2018 7:08 AM,-1.65,,
6/4/2018 7:08 AM,-1.93,,
6/4/2018 7:08 AM,-0.91,,
6/4/2018 7:08 AM,-1.61,,
6/4/2018 7:08 AM,-1.46,,
6/4/2018 7:08 AM,-1.93,,
6/4/2018 7:08 AM,-1.68,,
6/4/2018 7:08 AM,-1.6,,
6/4/2018 7:08 AM,-1.55,,
6/4/2018 7:08 AM,-1.63,,
6/4/2018 7:08 AM,-1.82,,
6/4/2018 7:08 AM,-1.89,,
6/4/2018 7:08 AM,-1.83,,
6/4/2018 7:08 AM,-2,,
6/4/2018 7:08 AM,-1.88,,
6/4/2018 7:08 AM,-1.94,,
6/4/2018 7:08 AM,-2.1,,
6/4/2018 7:08 AM,-2.22,,
6/4/2018 7:08 AM,-1.82,,
6/4/2018 7:08 AM,-1.97,,
6/4/2018 7:08 AM,-1.8,,
6/4/2018 7:08 AM,-1.9,,
6/4/2018 7:08 AM,-1.84,,
6/4/2018 7:08 AM,-2.06,,
6/4/2018 7:08 AM,-2.74,,
6/4/2018 7:08 AM,-1.65,,
6/4/2018 7:08 AM,-1.69,,
6/4/2018 7:08 AM,-1.77,,
6/4/2018 7:08 AM,-1.68,,
6/4/2018 7:08 AM,-1.7,,
6/4/2018 7:08 AM,-1.73,,
6/4/2018 7:08 AM,-1.65,,
6/4/2018 7:08 AM,-1.92,,
6/4/2018 7:08 AM,-1.92,,
6/4/2018 7:08 AM,-1.74,,
6/4/2018 7:08 AM,-1.93,,
6/4/2018 7:08 AM,-1.97,,
6/4/2018 7:08 AM,-2.02,,
6/4/2018 7:08 AM,-2.01,,
6/4/2018 7:09 AM,-1.92,,
6/4/2018 7:09 AM,-1.78,,
6/4/2018 7:09 AM,-2.17,,
6/4/2018 7:09 AM,-2.13,,
6/4/2018 7:09 AM,-2.41,,
6/4/2018 7:09 AM,-2.13,,
6/4/2018 7:09 AM,-2.23,,
6/4/2018 7:09 AM,-2.38,,
6/4/2018 7:09 AM,-2.17,,
